total_movement,avg_speed,n_events,mean_dt,idle_ratio,turn_angle_mean,speed_std,speed_max,dist_std,efficiency_sub,turn_angle_std,vh_ratio,dir_change_rate,xy_corr,accel_cv,step_autocorr,userId,gameId,source_file,is_bot,bot_type
108241.55381870353,0.9968370589508041,4600,39.890485521445676,0.0,0.33335638914735494,1.5476450203039576,16.38963202171371,37.1951364707171,0.607729511019367,0.5637348548959417,0.2564474154207277,0.06608695652173913,-0.02145490589422092,1.9377648795683402,0.8397376903128342,20,11,game-20130218-154826.json,0,human
69308.98457219216,0.8735934582420908,5112,35.06674495987473,0.0,0.32246335012128313,1.4534105406904656,14.383014673951742,22.580442892576546,0.6650907293516922,0.5585012057475573,0.20534054419469325,0.05496870109546166,0.21085797492752298,1.9829802406817525,0.8566283885391637,5,12,game-20130219-112501.json,0,human
82972.10465808246,0.7690013290182569,6236,28.738725726207672,0.0,0.33668620204586913,1.3452562958204888,16.008907644400416,22.94151612249729,0.6853878616109184,0.5910242053315934,0.21322778014927496,0.05933290570878769,0.0811295891382864,2.0988443234060643,0.8368571540766452,5,13,game-20130219-112924.json,0,human
86393.96323338576,0.911235403611687,6394,28.00219126623885,0.0,0.2939916642575883,1.5392787441176814,15.308272118899383,23.586004229876096,0.6837415457439857,0.5188716646205361,0.2307101001827232,0.0475445730372224,0.13299777264316368,2.04833657886782,0.8658126883003845,5,14,game-20130219-113434.json,0,human
97226.14538807889,0.8813629714069894,7304,24.558646204439572,0.0,0.29680427726496134,1.456590028802366,18.861845900368046,23.231813573845436,0.6882256944867647,0.5721687866346099,0.13701361712110388,0.049835706462212484,0.25387897030318807,2.0906566359554746,0.8480878852086042,5,15,game-20130219-113844.json,0,human
90387.27545670747,0.7689588685861164,5068,35.42958720126407,0.0,0.30157615245680147,1.264382141769851,13.963134884490271,28.584423142524443,0.6118473109162819,0.5659692294049159,0.17251325408132284,0.05939226519337017,0.15288911970477362,2.0475432274040823,0.8361129837692635,5,16,game-20130219-114345.json,0,human
76579.70617839778,0.7212965072819053,7307,24.435026701355607,0.0,0.3004560553704483,1.2115914524275138,14.32067151543744,17.317798064809768,0.6640692686154336,0.5512127865054636,0.21180911221182314,0.04803612973860682,0.21719014839057804,2.096952419855255,0.8751020767431821,5,17,game-20130219-114754.json,0,human
103927.92853218743,0.8701041129693871,5013,35.447615246457794,0.0,0.3080172570870085,1.2590343121632794,11.34790937833834,29.497260711758337,0.6077918320742646,0.5685419305969798,0.17264594389689158,0.059844404548174746,0.04408451603016023,1.8728393631736098,0.8468108958352141,5,18,game-20130219-115256.json,0,human
59529.718062262174,0.6734561829300604,5069,35.37418590882179,0.0,0.3102376943368222,1.2307102166487742,16.009884641995395,20.84002443089222,0.6383944576373206,0.5218408531265202,0.3036838225565615,0.04734661668968238,0.14576437812495122,2.269923912131393,0.8908087977059097,5,19,game-20130219-115704.json,0,human
76805.46997401933,0.7709825430328564,7077,25.173286219081273,0.0,0.2952840790476701,1.1650386417120275,17.651677468487904,16.558554442545674,0.7041755082354443,0.5296480657533847,0.19405465030229407,0.0414017238943055,0.13155360400402336,2.090978017122964,0.8482220837578666,35,20,game-20130219-121132.json,0,human
104463.09833618012,1.036420266563271,7034,25.432351685872813,0.0,0.2897971585585026,1.6155072611290349,16.436178363101124,22.712852028416,0.696895556880722,0.5173860669507735,0.3180404526104506,0.04691498436167188,0.07656542010002344,2.130427631926357,0.8720360040588476,35,21,game-20130219-121615.json,0,human
84864.06313501783,0.7987658213097102,6967,24.83180120654984,0.0,0.32092686725153224,1.3115791882552241,17.003267659809133,20.19463065200034,0.6828961059669475,0.5448770142297283,0.25159181315723833,0.0516721687957514,0.053236021056956184,2.157927433641103,0.8394719319980173,35,22,game-20130219-122133.json,0,human
56182.17680447204,0.7061976008560463,5154,34.6853649068323,0.0,0.34419268338747183,1.2128219341245758,15.39447290160879,18.469827113881124,0.647407576071352,0.5842151531118837,0.18141877816914745,0.05102832751261156,0.2257001212961898,2.124036884898782,0.8163589287725833,35,23,game-20130219-122551.json,0,human
89730.74593627098,0.7741399361130026,4857,36.91925849639547,0.0,0.335501654630183,1.1004353406712022,11.501386340572255,27.236375601226243,0.6484958259892377,0.6148809944390851,0.16126360486683855,0.06094296891085032,0.19585239866375037,1.7424327492564924,0.8092892976086128,11,24,game-20130219-141440.json,0,human
98432.85005596827,0.9320686037145558,6886,26.100450646896352,0.0,0.3166193226944909,1.635216589440695,15.667060672744482,25.715190978690647,0.6638278128774072,0.5474149039794202,0.2264442859494157,0.04966598896311356,0.17152353121453612,2.301576916185667,0.8354961183761606,11,25,game-20130219-141931.json,0,human
102988.4951202175,0.9485052978936596,7024,25.590255022082918,0.0,0.2950078288090628,1.4858730498789603,17.81796845883391,23.727016387663596,0.6425803516996621,0.5406625600336878,0.25047328112899064,0.050683371298405465,0.16557870348871817,2.078693032510146,0.8537332274205998,11,26,game-20130219-142444.json,0,human
93513.16367127479,0.8555319008156164,5647,31.02693125442948,0.0,0.3016059845751146,1.1611429038248657,11.005049346146118,23.00825283743287,0.6596551400486486,0.5174176684600537,0.25835702668866345,0.054896405170887196,0.10967637016083628,1.7984468964805098,0.852116780834414,11,27,game-20130219-142856.json,0,human
102621.34016064051,1.0001347009422972,5036,34.84260731319555,0.0,0.3197541624465589,1.420637268451825,16.059934234090306,29.535134578770993,0.6208034995858477,0.5586343229089422,0.3286754770457766,0.059571088165210485,0.2621481547283102,1.8103991483383655,0.8836560002062261,42,28,game-20130219-161811.json,0,human
66615.20564404325,0.9678764858857994,4515,39.34530141843972,0.0,0.3020131173208155,1.4506728313336392,13.42115583035659,23.028900141594686,0.6846844521136338,0.5383789729432531,0.28629806101515454,0.050055370985603545,0.2796167602921539,2.179856631466918,0.8274174225925877,42,29,game-20130219-162300.json,0,human
114662.99190071612,1.1477150504792157,6872,26.823460922718674,0.0,0.2945675299864396,1.7170448056042589,20.13897030634883,24.95194074594985,0.6538106623206873,0.5289488520264336,0.3235171881493796,0.05515133876600699,0.21579650785280105,2.1453875971699548,0.8623437630287933,42,30,game-20130219-162819.json,0,human
70690.10831596788,0.8846381833821065,5278,33.83001328021248,0.0,0.3031442415987738,1.3279266852770693,13.939711458834273,20.507027713496196,0.6288707733823985,0.5291902770984758,0.31862165873598824,0.04717696097006442,0.3445903872413572,2.0021967412134396,0.8640704102394099,42,31,game-20130219-163248.json,0,human
121029.288521185,1.0223128321785901,5914,30.29368973100998,0.0,0.3373593804806583,1.4135898438947787,11.5147544116667,28.907109212703208,0.5931944098006839,0.5640393698734311,0.32122598437543237,0.06729793709841055,0.31263060745940424,1.7835037368860747,0.8494883694087856,42,32,game-20130219-163818.json,0,human
105619.30240758165,1.256342173842628,6209,28.730261037705446,0.0,0.26285040990128195,1.7165616083603437,24.376242192593033,23.94079913966954,0.6508271646215653,0.49789049657436935,0.29040330316553364,0.04251892414237397,0.3441893165885529,2.0014000649304378,0.8712781540302996,42,33,game-20130219-164243.json,0,human
81534.90677850408,0.7734433372977135,6782,26.206642066420663,0.0,0.28348791085885033,1.0645762534217087,14.3287298809071,16.90772343307906,0.7300894062220294,0.504198858168053,0.2082323498419389,0.04069595989383663,0.09675905212748159,2.0611805756295185,0.85221135087695,13,34,game-20130219-171909.json,0,human
94350.86740675116,0.8707194442922069,7105,25.16952970994086,0.0,0.25578340279585277,1.3303388625317558,14.868127807151643,20.843451177549564,0.7662488636556781,0.467060793910279,0.26717575468321203,0.038986629134412386,0.04523117781584908,2.0674985207039076,0.8642126335337754,13,35,game-20130219-172328.json,0,human
122181.19168603301,1.0356880597632998,6281,28.50717245776219,0.0,0.3218251253604226,1.5743993213859773,16.71321730406989,29.98532413536277,0.6792760926488275,0.5483349546460302,0.19638430112783267,0.05540519025632861,-0.08500191930102559,1.9060744136578247,0.8164985465500562,28,36,game-20130219-173252.json,0,human
105429.90096449263,0.9430718589308007,6001,29.807269089696565,0.0,0.3286595285330295,1.5404020814732542,21.874007914011145,27.929131561916996,0.6576531634255124,0.5593101521875651,0.19641465315666407,0.06015664055990668,-0.1750430901961339,2.0088950138600197,0.8324003342137531,28,37,game-20130219-173714.json,0,human
120606.7180481234,1.0844830016106808,5959,26.87120067170445,0.0,0.27422571356501585,1.5821109412482826,16.88899882319849,29.077817975364024,0.6832241848951585,0.48870196172631064,0.23494419122133295,0.04916932371203222,-0.04746333065220098,1.914937358970724,0.846881233049286,13,38,game-20130219-174213.json,0,human
91726.93265212639,0.9489329323052493,6396,28.08775222900047,0.0,0.25398673553019124,1.4043253585478517,14.363636363636363,21.63690958831768,0.7141968200445927,0.4908623515329189,0.1612557200077598,0.03830519074421514,0.16183420212811828,2.102446337112358,0.8645177223899736,13,39,game-20130219-174628.json,0,human
104942.79171970453,1.0044784329389018,6497,27.361145320197043,0.0,0.31639535255692064,1.637926037792125,15.333913032520071,26.470635844379046,0.7133557462563948,0.5146620041517943,0.23405602973854173,0.05294751423734031,0.09998408335995607,2.033085288180057,0.8445363493488454,28,40,game-20130219-175142.json,0,human
101922.6427659035,0.9209681156635798,5801,30.790862068965517,0.0,0.36608824197780476,1.7097706326811903,23.315515890711062,31.778860252774027,0.6464794907297263,0.5967055101533869,0.19383135257498585,0.07222892604723323,0.0877783054605353,2.434018688607107,0.8114955335849765,28,41,game-20130219-175607.json,0,human
81029.73215204853,0.7696902733618758,4292,41.74941724941725,0.0,0.2953445904397147,1.1043848176986022,11.2384008156215,26.677820441722023,0.6944808584164124,0.5827843680359515,0.1357776554478768,0.04962721342031687,-0.011273661371181232,1.9067609488377932,0.8075110842356739,43,42,game-20130219-192155.json,0,human
64845.98221633017,0.7800390686470942,5593,32.15586972083035,0.0,0.3003516391981981,1.284841025154841,16.134808063624433,19.807409482630927,0.7220524614112703,0.5468409368481303,0.1334380912676779,0.04541391024494904,-0.040218191141656784,2.1291296179866976,0.7822382950529054,43,43,game-20130219-192639.json,0,human
82009.29995008493,0.8341504149728444,6986,25.615649183147035,0.0,0.32798772878763166,1.3607732477013335,15.640591394622959,18.872920376438355,0.6888511059299418,0.5613858624240422,0.1619708393604629,0.045090180360721446,-0.013422616383514089,1.9469879670474528,0.8621150693205955,43,44,game-20130219-193349.json,0,human
96277.67408661594,0.9916258839285592,6122,28.967625899280577,0.0,0.2904910132567029,1.5138398034367457,13.461758239964146,22.98303250511093,0.676403991125946,0.5320367877325912,0.17990120746432492,0.04524665142110421,0.02526995681809301,1.950828871707985,0.8529208250348483,43,45,game-20130219-193822.json,0,human
100983.21280798082,1.0772320963757036,4465,38.850515463917525,0.0,0.348988197886751,1.6733074746190628,15.903689371970843,34.856933475705816,0.6015081668076495,0.6377916270100377,0.14016128372016864,0.06562150055991041,0.1923024138286845,1.9619406492783609,0.7534991848630159,0,46,game-20130220-100901.json,0,human
90016.34770140651,0.8893348647954915,5172,35.60843490036758,0.0,0.3408355319400107,1.2771801412479296,12.391839746691865,25.5287272514199,0.6281566847544875,0.5563345395002116,0.27176829492410043,0.05955143078112916,0.1250320917756958,1.8275157160822333,0.8009631352370965,0,47,game-20130220-101344.json,0,human
94157.7126358705,0.8791854227351737,5403,33.14558251528061,0.0,0.35492972279091406,1.4669090787734713,17.429399032017255,29.566777459279063,0.6413341120677438,0.5541151214195571,0.2704075051304603,0.065148991301129,0.052094149297733,1.8995508467553979,0.8264476978649391,0,48,game-20130220-101928.json,0,human
109482.70525392535,1.1277229893506253,6483,27.654783950617283,0.0,0.3090032335640103,1.7733482488604815,18.006943105369107,27.511780616773816,0.6195764150992158,0.5485355579093936,0.1777052913984617,0.04905136510874595,-0.04842434337140119,2.106610731142529,0.8396036521710573,0,49,game-20130220-102358.json,0,human
127756.6166356321,1.3390756564421817,6345,28.218892919097936,0.0,0.30473536610237417,2.0234547174474153,17.44042337063349,30.651812328283704,0.7019763744948085,0.5617564658146524,0.24677040516735174,0.05484633569739953,0.06232338464707457,1.9658063647158057,0.8624283484225992,0,50,game-20130220-102925.json,0,human
112076.17211381652,1.0693435990594997,5350,33.49345304900861,0.0,0.3500816525254263,1.608597839604775,18.633702692515456,31.08258446761266,0.6633922646228996,0.5536359089219105,0.2725979555398591,0.06355140186915888,-0.01062592708710863,1.9005170176393147,0.8244400429604325,0,51,game-20130220-103341.json,0,human
9244.887431838946,0.3294624786744094,1416,118.28995756718528,0.0,0.39161701916410213,0.5116314123993208,6.352742771450895,10.075326562014542,0.5956596664667263,0.6243312956851396,0.3018023466795694,0.05508474576271186,0.3362400279184972,2.2011848062740853,0.7956359764498442,40,52,game-20130220-131225.json,0,human
488.9148243873259,0.2192117366995385,113,1565.0,0.0,0.4794493917157868,0.36723531820592475,1.800276986998639,6.748727887450895,0.6767247879817806,0.6581445930284394,0.6021220159151194,0.05309734513274336,0.48348852892588734,1.9111709131369086,0.8068332914676567,40,53,game-20130220-131810.json,0,human
62497.98677345513,0.7821783815981502,5232,34.295254496747035,0.0,0.3610022004561896,1.32657781794837,17.41952927033334,20.136677867198618,0.6504086037830416,0.5796881467000405,0.4205223385920721,0.058295107033639146,0.31692271396214067,2.27834006804152,0.8294414520837368,40,54,game-20130220-132425.json,0,human
56046.22448658593,0.6161787911917256,4881,36.763535684987694,0.0,0.3712034828777101,1.125280644858435,15.653598827426235,20.68737156180989,0.5910754359968452,0.6006890762938858,0.28498987794571434,0.059618930547019056,0.17727043279029187,2.1981225446980037,0.8439721943441907,40,55,game-20130220-132845.json,0,human
73275.15090654811,1.0009684633383524,4551,40.24774675752913,0.0,0.2730963204060313,1.7730020461152902,25.141610762160333,31.976720022919285,0.6994239851086562,0.5562063881722411,0.14785155420987847,0.043506921555702044,0.557411062251835,2.348985833654513,0.7999317903419455,39,56,game-20130220-134517.json,0,human
98343.94181153386,1.0989686003930808,6517,27.602150537634408,0.0,0.27327366794787356,1.8784119357617324,24.08043363294393,26.27213118358159,0.7508717167901302,0.5088139204392726,0.21942704362909196,0.03836120914531226,0.27970275957606383,2.383218677302488,0.8392543657229126,39,57,game-20130220-135006.json,0,human
87492.14773733278,0.7664878759743781,4984,35.58783376831961,0.0,0.3136428520813843,1.3145553128094976,18.573626243594294,30.152731099673517,0.6905307816247239,0.5655439622688019,0.21455230774915932,0.05698234349919743,0.012975976085279551,2.373461096216831,0.8655073974995263,16,58,game-20130220-142016.json,0,human
91737.0045931346,1.09534847712746,4825,37.14057640472735,0.0,0.3056399301222066,1.893951036294365,26.46334525292123,32.34508564720708,0.6999821536790757,0.5839766719838873,0.19314910430191495,0.05616580310880829,0.1380432426827121,2.437724521476935,0.8809975676723127,16,59,game-20130220-142443.json,0,human
89409.35083956298,1.0232410092528486,6239,28.645445798588838,0.0,0.2692141125342909,1.7365082567104986,15.975446035496407,23.705493856568573,0.7168160426368108,0.5561929325046001,0.12407268531871936,0.043115883955762144,0.1534017825849556,2.140484410798637,0.872212813221338,16,60,game-20130220-142949.json,0,human
101181.57779659936,0.9664675255429502,6249,28.689611013286378,0.0,0.2698276874874195,1.4968081379542584,15.857786344729899,25.612596926032428,0.7067232260851202,0.49927203458218794,0.2089058524173028,0.04544727156345015,0.07677416641075271,1.9900409262117202,0.8676203487208995,16,61,game-20130220-143407.json,0,human
94438.00851041835,0.8773041325820847,5544,32.38711423930698,0.0,0.29024902315954526,1.3976142079376,14.850905114370953,27.256193937486373,0.6703737892247129,0.5345862335665066,0.22801697998787143,0.05212842712842713,-0.0007267153025017828,1.9754099654129902,0.8749301524766186,16,62,game-20130220-143912.json,0,human
109813.59741019312,1.03239454583837,4808,37.302998750520615,0.0,0.2973380944064521,1.6336491048505792,17.213987366633017,37.175929368133026,0.665831632625388,0.5845532230345892,0.16957768010701318,0.058652246256239604,0.1532165537700207,2.026137078881142,0.8453688936492963,16,63,game-20130220-144324.json,0,human
87805.9205305472,0.8442766303179231,6705,26.701089389643336,0.0,0.25176091921774224,1.3666629112499296,13.579913935662479,22.034718729127743,0.6821602229345041,0.5255103814230745,0.15482693623713878,0.04086502609992543,0.012070832872272839,2.352361986303365,0.836848836362088,16,64,game-20130220-144859.json,0,human
105401.30692306515,1.0828185603068758,6383,28.07381288199342,0.0,0.246381139874137,1.7951511948405363,21.924516971747504,26.797926586799594,0.7291820321614382,0.5164791458295537,0.16471234518577707,0.041046529844900516,0.04828176436642681,2.118332497638448,0.8897541575762695,16,65,game-20130220-145314.json,0,human
91805.05009183357,0.755445293291817,4260,42.07865696172811,0.0,0.36898021875585624,1.2861747668027899,15.774721278856193,36.226663169910445,0.5795250121469748,0.6014127912496867,0.208340630217272,0.07652582159624413,0.0048500882652505704,2.080549697433413,0.7929886208595375,3,66,game-20130221-093616.json,0,human
91850.41726656843,0.9420994380287937,5332,32.1890015015015,0.0,0.31985934139232425,1.4988597147408498,17.297664110320486,26.914951939122528,0.6620224378620524,0.5664308826975591,0.19466302536567304,0.05701425356339085,0.016920954291130552,2.0318012260359306,0.8256397662940168,3,67,game-20130221-094036.json,0,human
115439.75313943444,0.9195653127256259,6473,27.690369454320606,0.0,0.3221952271412629,1.5266781075237672,15.91346226469903,29.737069656514883,0.6687407658526303,0.5207784369906885,0.2785235222231845,0.05484319480920748,0.12240783213864219,2.013927685501994,0.8394944948375697,3,68,game-20130221-094540.json,0,human
169985.87735170958,1.4760431822658058,7310,24.530047912388774,0.0,0.287757020374099,2.3466389027033383,26.59090909090909,39.092734932272734,0.640949695481439,0.57266941772653,0.1291175065462836,0.05034199726402189,0.24429813803443218,2.1251211402777925,0.7731047032357877,3,69,game-20130221-094955.json,0,human
122145.15355600946,0.9429256295108638,5149,34.8034188034188,0.0,0.35831395840275687,1.6630165554312057,18.23425044451667,42.9588253410464,0.665940170093905,0.5976760363842407,0.19006835860768445,0.07147018838609438,-0.11419879789169929,2.15002334540613,0.7980097757426983,3,70,game-20130221-095430.json,0,human
138535.7159606561,1.1685086726660852,7131,25.1370843272064,0.0,0.2913764788368827,1.9082994318587916,21.24504744208227,33.34620159490017,0.6528182399965188,0.5105186832292345,0.23036833030357406,0.052166596550273454,0.15468775445386712,2.0417386371780917,0.8582967965190594,3,71,game-20130221-095840.json,0,human
96753.84263397948,0.8775164426229146,7153,24.95439921667366,0.0,0.31495530808799366,1.6141924368234626,25.39277258214006,24.444388019536138,0.6757811816071403,0.5587725408606089,0.22681603085962906,0.04948972459108066,0.03587679547420906,2.399064109691966,0.851017687204045,3,72,game-20130221-100335.json,0,human
107965.00451363223,0.9583212714482092,7095,25.25673198928521,0.0,0.28764734543427883,1.64017000509027,17.62677296047124,26.08330179843703,0.6681595416784385,0.5059533295427494,0.22795796248805753,0.04439746300211417,0.17485039359997062,2.04830726907746,0.8793452686783261,3,73,game-20130221-100749.json,0,human
105626.40492162885,0.9204028319842218,7140,25.102733006306938,0.0,0.29379716683453977,1.730496330720166,20.940757057051425,27.80492450578701,0.6930135163022806,0.5020512199279132,0.23434466520715436,0.03823529411764706,0.13953471328003342,2.315490138731539,0.8601325427555886,3,74,game-20130221-101228.json,0,human
108329.90928971331,1.061260463131469,7242,24.749585406301826,0.0,0.27456882580274705,1.9620253662232972,24.641628934451756,27.81398116966991,0.7484783500357529,0.5140211624482018,0.19503988282564377,0.03783485225075946,-0.08045547180095991,2.4735376459861156,0.860221097775739,3,75,game-20130221-101637.json,0,human
111334.82522348601,1.0385217482103088,7478,23.635390175344668,0.0,0.28322675295880706,1.8005789022555088,21.86606960566988,26.065897130882565,0.7116685301639343,0.5275785961215983,0.15324482528586597,0.04025140411874833,0.18858274890292245,2.4366947749099177,0.860882648100456,3,76,game-20130221-102118.json,0,human
86222.37852899246,0.8792778388791165,6469,26.917414166408907,0.0,0.32072929345333434,1.558944673188069,19.19574334325191,24.517236670099656,0.6887868861658586,0.5796794165836879,0.1811789624047188,0.04637501932292472,0.15904339495453698,2.3740145608091585,0.8537204979819171,3,77,game-20130221-102532.json,0,human
102060.00961017366,0.8892045071951323,5012,35.779041916167664,0.0,0.31554828633191107,1.5628049953413057,15.78745883075244,36.21472804379841,0.6225357365017605,0.5523790776777003,0.24367126058376098,0.05766161213088587,-0.053557811649766314,2.213600304645116,0.8489412386668742,3,78,game-20130221-103042.json,0,human
114997.10964429162,1.0323394985367638,6248,28.67189751801441,0.0,0.3214034636673988,1.7983569209293746,20.02687083784073,32.08920689690285,0.7146782719956075,0.57296131760038,0.21316864697318366,0.05265685019206146,-0.03872540574822405,2.0589758627570975,0.8640119499936043,3,79,game-20130221-103451.json,0,human
121415.12867943171,1.08613214946104,6451,27.76570010854396,0.0,0.3191356782111033,1.8278709760558356,17.286304594406875,32.06532222294794,0.6609191933310172,0.5553888922565728,0.20742284498048955,0.052239962796465665,0.15996143946780372,2.1102456574747412,0.848101173043357,3,80,game-20130221-104016.json,0,human
115625.94201584534,1.0244333321411194,6388,28.01347117794486,0.0,0.31557991727036183,1.762864618148285,27.473549431541365,30.330695545592484,0.6432527057264679,0.5523466295165785,0.21854292308837764,0.05228553537883532,0.19582833200242666,2.3038146450334795,0.8522115796919063,3,81,game-20130221-104426.json,0,human
81219.89418013123,0.7902006443298119,5515,32.46054779611826,0.0,0.34503728728870836,1.3311740817810083,16.65986255670086,24.375218953699722,0.6774131908265095,0.5675810458486438,0.24393374242971164,0.060199456029011784,0.19479227184912165,2.05240894683286,0.8152713756845062,6,82,game-20130221-110948.json,0,human
84484.9291226712,0.7408554632182648,7690,24.031888585188078,0.0,0.29679651495093895,1.05058366006187,14.222656243377465,15.502531877968547,0.6498432194693798,0.5482290543808351,0.23314129931587882,0.048894668400520154,0.0714271863762621,1.9805892972771424,0.8453614425513616,6,83,game-20130221-111439.json,0,human
78799.963312606,0.7371208162603089,7307,24.07064622124863,0.0,0.3045424735526491,1.1907029616965679,13.0,17.403991629896307,0.6708980711966166,0.5206894156903787,0.21476180740134942,0.043930477624195975,0.10872944333935221,2.0540119921931113,0.8601013624255835,6,84,game-20130221-112050.json,0,human
70960.03846187147,0.6889579279307888,6648,27.031748420102318,0.0,0.3017454809583016,1.1657997115657064,14.660017045462212,20.14806864016768,0.6807393042792989,0.5452434366206054,0.22635357509146295,0.04828519855595668,0.1215253294182628,2.0949528916126847,0.8500347495456486,6,85,game-20130221-112504.json,0,human
67651.9252659473,0.7138384176930165,5023,35.37338115162383,0.0,0.3403676612472258,1.1327893138965008,14.272913135821856,20.864855099220524,0.7005379316751992,0.5764925926246474,0.26383334426014554,0.05673900059725264,0.20195820676444307,2.076783443242618,0.8263917519775099,6,86,game-20130221-113013.json,0,human
100627.30325394802,0.8301360796545683,6641,27.020795660036168,0.0,0.3030080035205048,1.3895811362556045,14.337042276913325,25.714179599342533,0.7111242316794053,0.5233124049095598,0.25081632430189255,0.04683029664207198,-0.0005225760715211878,2.014504717296482,0.8600722692379319,6,87,game-20130221-113426.json,0,human
98926.23226235129,0.9366145084037379,6967,25.7165015079707,0.0,0.2834462029030025,1.4121887515739553,16.81435863332289,21.429352519538305,0.7335448297847466,0.49162680909709094,0.25788149773389624,0.04521314769628247,-0.08934274588796297,1.952686863504968,0.875794846414979,6,88,game-20130221-113940.json,0,human
93989.70564906734,0.8378857441683831,5488,32.71855632519139,0.0,0.32072764422899497,1.1891216724302711,11.813161357147374,25.700202778734614,0.6650556474575646,0.5534664285337371,0.25419231709162005,0.055940233236151604,0.11376360781865535,1.8464892256036025,0.8467456088451976,6,89,game-20130221-114351.json,0,human
106469.82337125894,0.9006595400271055,5203,33.16608929946113,0.0,0.39519875891803624,1.5076924137294767,20.273079007055237,33.36825013890466,0.5931570255069728,0.5796194706467512,0.2784317760856143,0.07322698443205843,0.09110352720333645,1.9602239882424275,0.8143208778721309,44,90,game-20130221-121335.json,0,human
112080.56636974709,1.2100114745650794,6666,26.884101486263322,0.0,0.2743662664021103,1.7931360627110149,17.376371071225957,24.973924435172297,0.6929020469893771,0.5124269657497557,0.25840282295424527,0.04065406540654065,0.10222387948415006,2.145503460864787,0.8795237480450999,44,91,game-20130221-121819.json,0,human
134317.00679063782,1.1699785458393643,7124,25.16968675375755,0.0,0.2940763979256616,1.6868737685309567,17.78561567672033,27.17415605482849,0.6683763755688749,0.5125140453985738,0.2530932086884795,0.05081414935429534,-0.09459021180489066,2.0905770809124786,0.8334428534280063,44,92,game-20130221-122349.json,0,human
