dx,dy,time,session_id,bot_type,user_id
0.0,0.0,442.0,lol_stitch_0,stitch,-1
1.0,0.0,444.0,lol_stitch_0,stitch,-1
0.0,-1.0,450.0,lol_stitch_0,stitch,-1
0.0,-1.0,451.0,lol_stitch_0,stitch,-1
1.0,0.0,516.0,lol_stitch_0,stitch,-1
0.0,0.0,518.0,lol_stitch_0,stitch,-1
0.0,0.0,521.0,lol_stitch_0,stitch,-1
0.0,1.0,525.0,lol_stitch_0,stitch,-1
-1.0,1.0,531.0,lol_stitch_0,stitch,-1
0.0,0.0,539.0,lol_stitch_0,stitch,-1
-1.0,0.0,608.0,lol_stitch_0,stitch,-1
0.0,0.0,612.0,lol_stitch_0,stitch,-1
0.0,0.0,614.0,lol_stitch_0,stitch,-1
0.0,0.0,616.0,lol_stitch_0,stitch,-1
0.0,-1.0,619.0,lol_stitch_0,stitch,-1
1.0,0.0,620.0,lol_stitch_0,stitch,-1
0.0,-1.0,626.0,lol_stitch_0,stitch,-1
0.0,-1.0,628.0,lol_stitch_0,stitch,-1
1.0,0.0,639.0,lol_stitch_0,stitch,-1
1.0,0.0,641.0,lol_stitch_0,stitch,-1
0.0,-1.0,687.0,lol_stitch_0,stitch,-1
0.0,0.0,691.0,lol_stitch_0,stitch,-1
0.0,1.0,694.0,lol_stitch_0,stitch,-1
0.0,1.0,697.0,lol_stitch_0,stitch,-1
-1.0,1.0,699.0,lol_stitch_0,stitch,-1
0.0,1.0,702.0,lol_stitch_0,stitch,-1
0.0,0.0,706.0,lol_stitch_0,stitch,-1
0.0,1.0,790.0,lol_stitch_0,stitch,-1
0.0,0.0,795.0,lol_stitch_0,stitch,-1
1.0,-1.0,800.0,lol_stitch_0,stitch,-1
1.0,0.0,805.0,lol_stitch_0,stitch,-1
1.0,-1.0,850.0,lol_stitch_0,stitch,-1
0.0,0.0,858.0,lol_stitch_0,stitch,-1
0.0,0.0,866.0,lol_stitch_0,stitch,-1
-1.0,1.0,936.0,lol_stitch_0,stitch,-1
0.0,0.0,940.0,lol_stitch_0,stitch,-1
0.0,-1.0,943.0,lol_stitch_0,stitch,-1
0.0,-1.0,947.0,lol_stitch_0,stitch,-1
0.0,-1.0,949.0,lol_stitch_0,stitch,-1
1.0,-1.0,953.0,lol_stitch_0,stitch,-1
0.0,-1.0,957.0,lol_stitch_0,stitch,-1
1.0,0.0,958.0,lol_stitch_0,stitch,-1
0.0,-1.0,973.0,lol_stitch_0,stitch,-1
0.0,-1.0,997.0,lol_stitch_0,stitch,-1
0.0,0.0,1034.0,lol_stitch_0,stitch,-1
-1.0,0.0,1036.0,lol_stitch_0,stitch,-1
0.0,0.0,1044.0,lol_stitch_0,stitch,-1
0.0,1.0,1126.0,lol_stitch_0,stitch,-1
0.0,0.0,1137.0,lol_stitch_0,stitch,-1
0.0,-1.0,1163.0,lol_stitch_0,stitch,-1
0.0,0.0,1177.0,lol_stitch_0,stitch,-1
-1.0,0.0,1178.0,lol_stitch_0,stitch,-1
0.0,0.0,1184.0,lol_stitch_0,stitch,-1
0.0,1.0,1185.0,lol_stitch_0,stitch,-1
-1.0,0.0,1188.0,lol_stitch_0,stitch,-1
0.0,1.0,1193.0,lol_stitch_0,stitch,-1
0.0,1.0,1195.0,lol_stitch_0,stitch,-1
-1.0,0.0,1196.0,lol_stitch_0,stitch,-1
0.0,1.0,1202.0,lol_stitch_0,stitch,-1
0.0,1.0,1267.0,lol_stitch_0,stitch,-1
0.0,0.0,1270.0,lol_stitch_0,stitch,-1
0.0,-1.0,1272.0,lol_stitch_0,stitch,-1
0.0,-1.0,1274.0,lol_stitch_0,stitch,-1
0.0,-1.0,1276.0,lol_stitch_0,stitch,-1
0.0,-1.0,1279.0,lol_stitch_0,stitch,-1
0.0,-1.0,1280.0,lol_stitch_0,stitch,-1
1.0,0.0,1282.0,lol_stitch_0,stitch,-1
0.0,-1.0,1284.0,lol_stitch_0,stitch,-1
0.0,-1.0,1285.0,lol_stitch_0,stitch,-1
1.0,0.0,1287.0,lol_stitch_0,stitch,-1
0.0,-1.0,1290.0,lol_stitch_0,stitch,-1
1.0,-1.0,1293.0,lol_stitch_0,stitch,-1
0.0,-1.0,1295.0,lol_stitch_0,stitch,-1
1.0,-1.0,1301.0,lol_stitch_0,stitch,-1
1.0,-1.0,1305.0,lol_stitch_0,stitch,-1
0.0,0.0,1309.0,lol_stitch_0,stitch,-1
0.0,0.0,1360.0,lol_stitch_0,stitch,-1
0.0,0.0,1363.0,lol_stitch_0,stitch,-1
0.0,0.0,1365.0,lol_stitch_0,stitch,-1
0.0,0.0,1579.0,lol_stitch_0,stitch,-1
0.0,-1.0,1587.0,lol_stitch_0,stitch,-1
0.0,0.0,1595.0,lol_stitch_0,stitch,-1
1.0,0.0,1599.0,lol_stitch_0,stitch,-1
1.0,0.0,1604.0,lol_stitch_0,stitch,-1
1.0,0.0,1606.0,lol_stitch_0,stitch,-1
1.0,0.0,1609.0,lol_stitch_0,stitch,-1
1.0,0.0,1610.0,lol_stitch_0,stitch,-1
1.0,0.0,1613.0,lol_stitch_0,stitch,-1
1.0,1.0,1615.0,lol_stitch_0,stitch,-1
0.0,1.0,1616.0,lol_stitch_0,stitch,-1
1.0,0.0,1618.0,lol_stitch_0,stitch,-1
1.0,1.0,1620.0,lol_stitch_0,stitch,-1
1.0,1.0,1621.0,lol_stitch_0,stitch,-1
1.0,1.0,1623.0,lol_stitch_0,stitch,-1
1.0,0.0,1624.0,lol_stitch_0,stitch,-1
1.0,0.0,1625.0,lol_stitch_0,stitch,-1
1.0,1.0,1626.0,lol_stitch_0,stitch,-1
0.0,1.0,1628.0,lol_stitch_0,stitch,-1
1.0,1.0,1629.0,lol_stitch_0,stitch,-1
1.0,1.0,1631.0,lol_stitch_0,stitch,-1
1.0,1.0,1632.0,lol_stitch_0,stitch,-1
1.0,1.0,1633.0,lol_stitch_0,stitch,-1
1.0,1.0,1634.0,lol_stitch_0,stitch,-1
1.0,0.0,1636.0,lol_stitch_0,stitch,-1
1.0,2.0,1638.0,lol_stitch_0,stitch,-1
1.0,1.0,1639.0,lol_stitch_0,stitch,-1
1.0,1.0,1640.0,lol_stitch_0,stitch,-1
1.0,1.0,1642.0,lol_stitch_0,stitch,-1
2.0,1.0,1643.0,lol_stitch_0,stitch,-1
0.0,1.0,1644.0,lol_stitch_0,stitch,-1
1.0,0.0,1645.0,lol_stitch_0,stitch,-1
1.0,1.0,1646.0,lol_stitch_0,stitch,-1
0.0,0.0,1647.0,lol_stitch_0,stitch,-1
1.0,1.0,1648.0,lol_stitch_0,stitch,-1
1.0,1.0,1650.0,lol_stitch_0,stitch,-1
1.0,1.0,1651.0,lol_stitch_0,stitch,-1
1.0,1.0,1652.0,lol_stitch_0,stitch,-1
1.0,1.0,1654.0,lol_stitch_0,stitch,-1
1.0,1.0,1655.0,lol_stitch_0,stitch,-1
1.0,0.0,1657.0,lol_stitch_0,stitch,-1
1.0,1.0,1658.0,lol_stitch_0,stitch,-1
0.0,1.0,1660.0,lol_stitch_0,stitch,-1
2.0,1.0,1662.0,lol_stitch_0,stitch,-1
1.0,1.0,1664.0,lol_stitch_0,stitch,-1
1.0,1.0,1665.0,lol_stitch_0,stitch,-1
0.0,1.0,1666.0,lol_stitch_0,stitch,-1
1.0,0.0,1668.0,lol_stitch_0,stitch,-1
1.0,1.0,1670.0,lol_stitch_0,stitch,-1
0.0,0.0,1673.0,lol_stitch_0,stitch,-1
1.0,0.0,1674.0,lol_stitch_0,stitch,-1
0.0,1.0,1675.0,lol_stitch_0,stitch,-1
1.0,0.0,1677.0,lol_stitch_0,stitch,-1
1.0,1.0,1681.0,lol_stitch_0,stitch,-1
1.0,0.0,1683.0,lol_stitch_0,stitch,-1
0.0,1.0,1686.0,lol_stitch_0,stitch,-1
1.0,0.0,1696.0,lol_stitch_0,stitch,-1
1.0,0.0,1770.0,lol_stitch_0,stitch,-1
0.0,0.0,1773.0,lol_stitch_0,stitch,-1
0.0,-1.0,1776.0,lol_stitch_0,stitch,-1
0.0,-1.0,1778.0,lol_stitch_0,stitch,-1
0.0,-1.0,1782.0,lol_stitch_0,stitch,-1
0.0,0.0,1784.0,lol_stitch_0,stitch,-1
0.0,-1.0,1788.0,lol_stitch_0,stitch,-1
0.0,-1.0,1792.0,lol_stitch_0,stitch,-1
1.0,-1.0,1798.0,lol_stitch_0,stitch,-1
0.0,-1.0,1808.0,lol_stitch_0,stitch,-1
0.0,-1.0,1921.0,lol_stitch_0,stitch,-1
0.0,0.0,1925.0,lol_stitch_0,stitch,-1
0.0,-1.0,1927.0,lol_stitch_0,stitch,-1
-1.0,0.0,1929.0,lol_stitch_0,stitch,-1
0.0,-1.0,1931.0,lol_stitch_0,stitch,-1
-1.0,0.0,1934.0,lol_stitch_0,stitch,-1
-1.0,0.0,1937.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1940.0,lol_stitch_0,stitch,-1
0.0,-1.0,1941.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1943.0,lol_stitch_0,stitch,-1
-1.0,0.0,1945.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1946.0,lol_stitch_0,stitch,-1
0.0,-1.0,1948.0,lol_stitch_0,stitch,-1
0.0,0.0,1949.0,lol_stitch_0,stitch,-1
0.0,-1.0,1951.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1953.0,lol_stitch_0,stitch,-1
-1.0,0.0,1955.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1957.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1959.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1961.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1963.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1965.0,lol_stitch_0,stitch,-1
0.0,-1.0,1966.0,lol_stitch_0,stitch,-1
0.0,-1.0,1967.0,lol_stitch_0,stitch,-1
-1.0,0.0,1969.0,lol_stitch_0,stitch,-1
-1.0,0.0,1971.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1973.0,lol_stitch_0,stitch,-1
-2.0,-1.0,1974.0,lol_stitch_0,stitch,-1
0.0,-1.0,1976.0,lol_stitch_0,stitch,-1
-2.0,-1.0,1978.0,lol_stitch_0,stitch,-1
0.0,-1.0,1980.0,lol_stitch_0,stitch,-1
-2.0,-2.0,1982.0,lol_stitch_0,stitch,-1
-1.0,0.0,1983.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1984.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1985.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1986.0,lol_stitch_0,stitch,-1
-1.0,0.0,1987.0,lol_stitch_0,stitch,-1
0.0,-2.0,1988.0,lol_stitch_0,stitch,-1
-1.0,0.0,1989.0,lol_stitch_0,stitch,-1
-2.0,-1.0,1990.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1991.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1992.0,lol_stitch_0,stitch,-1
-1.0,0.0,1993.0,lol_stitch_0,stitch,-1
-1.0,-2.0,1995.0,lol_stitch_0,stitch,-1
-2.0,-2.0,1996.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1997.0,lol_stitch_0,stitch,-1
-2.0,-1.0,1998.0,lol_stitch_0,stitch,-1
-1.0,-1.0,1999.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2000.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2001.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2002.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2003.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2004.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2005.0,lol_stitch_0,stitch,-1
0.0,-1.0,2006.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2007.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2008.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2009.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2010.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2011.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2012.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2013.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2014.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2015.0,lol_stitch_0,stitch,-1
-1.0,0.0,2016.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2017.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2018.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2019.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2020.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2021.0,lol_stitch_0,stitch,-1
0.0,-2.0,2022.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2023.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2024.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2025.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2026.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2027.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2028.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2029.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2030.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2031.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2032.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2033.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2034.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2035.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2036.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2037.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2038.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2039.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2040.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2041.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2042.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2043.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2044.0,lol_stitch_0,stitch,-1
-1.0,0.0,2045.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2046.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2047.0,lol_stitch_0,stitch,-1
0.0,-2.0,2048.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2049.0,lol_stitch_0,stitch,-1
-1.0,0.0,2050.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2051.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2052.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2053.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2054.0,lol_stitch_0,stitch,-1
-2.0,0.0,2055.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2056.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2057.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2058.0,lol_stitch_0,stitch,-1
0.0,-1.0,2059.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2060.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2062.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2063.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2064.0,lol_stitch_0,stitch,-1
0.0,-1.0,2065.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2066.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2068.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2070.0,lol_stitch_0,stitch,-1
-2.0,-2.0,2072.0,lol_stitch_0,stitch,-1
-1.0,-2.0,2074.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2075.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2077.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2078.0,lol_stitch_0,stitch,-1
-1.0,0.0,2079.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2080.0,lol_stitch_0,stitch,-1
0.0,-1.0,2081.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2083.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2084.0,lol_stitch_0,stitch,-1
0.0,-1.0,2086.0,lol_stitch_0,stitch,-1
-2.0,-1.0,2088.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2090.0,lol_stitch_0,stitch,-1
-1.0,0.0,2092.0,lol_stitch_0,stitch,-1
0.0,-1.0,2094.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2097.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2100.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2103.0,lol_stitch_0,stitch,-1
-1.0,-1.0,2109.0,lol_stitch_0,stitch,-1
0.0,-1.0,2110.0,lol_stitch_0,stitch,-1
-1.0,0.0,2274.0,lol_stitch_0,stitch,-1
0.0,0.0,2288.0,lol_stitch_0,stitch,-1
1.0,0.0,2291.0,lol_stitch_0,stitch,-1
1.0,1.0,2293.0,lol_stitch_0,stitch,-1
1.0,1.0,2294.0,lol_stitch_0,stitch,-1
1.0,0.0,2296.0,lol_stitch_0,stitch,-1
1.0,1.0,2298.0,lol_stitch_0,stitch,-1
1.0,2.0,2299.0,lol_stitch_0,stitch,-1
1.0,0.0,2300.0,lol_stitch_0,stitch,-1
1.0,1.0,2301.0,lol_stitch_0,stitch,-1
1.0,0.0,2302.0,lol_stitch_0,stitch,-1
1.0,1.0,2303.0,lol_stitch_0,stitch,-1
1.0,1.0,2304.0,lol_stitch_0,stitch,-1
1.0,0.0,2305.0,lol_stitch_0,stitch,-1
1.0,2.0,2306.0,lol_stitch_0,stitch,-1
1.0,0.0,2307.0,lol_stitch_0,stitch,-1
2.0,2.0,2308.0,lol_stitch_0,stitch,-1
1.0,1.0,2309.0,lol_stitch_0,stitch,-1
2.0,0.0,2310.0,lol_stitch_0,stitch,-1
0.0,1.0,2311.0,lol_stitch_0,stitch,-1
2.0,1.0,2312.0,lol_stitch_0,stitch,-1
2.0,2.0,2313.0,lol_stitch_0,stitch,-1
2.0,1.0,2314.0,lol_stitch_0,stitch,-1
1.0,2.0,2315.0,lol_stitch_0,stitch,-1
1.0,1.0,2316.0,lol_stitch_0,stitch,-1
2.0,1.0,2317.0,lol_stitch_0,stitch,-1
2.0,2.0,2318.0,lol_stitch_0,stitch,-1
1.0,1.0,2319.0,lol_stitch_0,stitch,-1
1.0,2.0,2320.0,lol_stitch_0,stitch,-1
2.0,1.0,2321.0,lol_stitch_0,stitch,-1
2.0,2.0,2322.0,lol_stitch_0,stitch,-1
2.0,1.0,2323.0,lol_stitch_0,stitch,-1
1.0,2.0,2324.0,lol_stitch_0,stitch,-1
1.0,1.0,2325.0,lol_stitch_0,stitch,-1
2.0,2.0,2326.0,lol_stitch_0,stitch,-1
2.0,2.0,2327.0,lol_stitch_0,stitch,-1
1.0,2.0,2328.0,lol_stitch_0,stitch,-1
1.0,1.0,2329.0,lol_stitch_0,stitch,-1
2.0,1.0,2330.0,lol_stitch_0,stitch,-1
2.0,2.0,2331.0,lol_stitch_0,stitch,-1
2.0,2.0,2332.0,lol_stitch_0,stitch,-1
1.0,2.0,2333.0,lol_stitch_0,stitch,-1
2.0,1.0,2334.0,lol_stitch_0,stitch,-1
2.0,3.0,2335.0,lol_stitch_0,stitch,-1
2.0,2.0,2336.0,lol_stitch_0,stitch,-1
1.0,1.0,2337.0,lol_stitch_0,stitch,-1
1.0,2.0,2338.0,lol_stitch_0,stitch,-1
2.0,2.0,2339.0,lol_stitch_0,stitch,-1
2.0,2.0,2340.0,lol_stitch_0,stitch,-1
2.0,1.0,2341.0,lol_stitch_0,stitch,-1
1.0,2.0,2342.0,lol_stitch_0,stitch,-1
2.0,3.0,2343.0,lol_stitch_0,stitch,-1
2.0,2.0,2344.0,lol_stitch_0,stitch,-1
2.0,1.0,2345.0,lol_stitch_0,stitch,-1
1.0,3.0,2346.0,lol_stitch_0,stitch,-1
2.0,2.0,2347.0,lol_stitch_0,stitch,-1
3.0,1.0,2348.0,lol_stitch_0,stitch,-1
1.0,3.0,2349.0,lol_stitch_0,stitch,-1
2.0,2.0,2350.0,lol_stitch_0,stitch,-1
2.0,2.0,2351.0,lol_stitch_0,stitch,-1
2.0,2.0,2352.0,lol_stitch_0,stitch,-1
1.0,2.0,2353.0,lol_stitch_0,stitch,-1
3.0,3.0,2354.0,lol_stitch_0,stitch,-1
3.0,2.0,2355.0,lol_stitch_0,stitch,-1
1.0,3.0,2356.0,lol_stitch_0,stitch,-1
3.0,2.0,2357.0,lol_stitch_0,stitch,-1
2.0,2.0,2358.0,lol_stitch_0,stitch,-1
2.0,3.0,2359.0,lol_stitch_0,stitch,-1
2.0,2.0,2360.0,lol_stitch_0,stitch,-1
2.0,3.0,2361.0,lol_stitch_0,stitch,-1
3.0,2.0,2362.0,lol_stitch_0,stitch,-1
2.0,2.0,2363.0,lol_stitch_0,stitch,-1
3.0,3.0,2364.0,lol_stitch_0,stitch,-1
2.0,3.0,2365.0,lol_stitch_0,stitch,-1
2.0,2.0,2366.0,lol_stitch_0,stitch,-1
3.0,3.0,2367.0,lol_stitch_0,stitch,-1
2.0,3.0,2368.0,lol_stitch_0,stitch,-1
4.0,2.0,2369.0,lol_stitch_0,stitch,-1
3.0,4.0,2370.0,lol_stitch_0,stitch,-1
2.0,2.0,2371.0,lol_stitch_0,stitch,-1
3.0,3.0,2372.0,lol_stitch_0,stitch,-1
2.0,3.0,2373.0,lol_stitch_0,stitch,-1
3.0,2.0,2374.0,lol_stitch_0,stitch,-1
3.0,4.0,2375.0,lol_stitch_0,stitch,-1
4.0,3.0,2376.0,lol_stitch_0,stitch,-1
3.0,3.0,2377.0,lol_stitch_0,stitch,-1
2.0,3.0,2378.0,lol_stitch_0,stitch,-1
4.0,3.0,2379.0,lol_stitch_0,stitch,-1
2.0,3.0,2380.0,lol_stitch_0,stitch,-1
4.0,3.0,2381.0,lol_stitch_0,stitch,-1
3.0,4.0,2382.0,lol_stitch_0,stitch,-1
3.0,2.0,2383.0,lol_stitch_0,stitch,-1
4.0,4.0,2384.0,lol_stitch_0,stitch,-1
3.0,2.0,2385.0,lol_stitch_0,stitch,-1
4.0,4.0,2386.0,lol_stitch_0,stitch,-1
2.0,3.0,2387.0,lol_stitch_0,stitch,-1
4.0,3.0,2388.0,lol_stitch_0,stitch,-1
3.0,3.0,2389.0,lol_stitch_0,stitch,-1
4.0,3.0,2390.0,lol_stitch_0,stitch,-1
3.0,4.0,2391.0,lol_stitch_0,stitch,-1
4.0,3.0,2392.0,lol_stitch_0,stitch,-1
3.0,4.0,2393.0,lol_stitch_0,stitch,-1
4.0,2.0,2394.0,lol_stitch_0,stitch,-1
3.0,4.0,2395.0,lol_stitch_0,stitch,-1
4.0,3.0,2396.0,lol_stitch_0,stitch,-1
4.0,5.0,2397.0,lol_stitch_0,stitch,-1
4.0,3.0,2398.0,lol_stitch_0,stitch,-1
3.0,4.0,2399.0,lol_stitch_0,stitch,-1
4.0,3.0,2400.0,lol_stitch_0,stitch,-1
3.0,4.0,2401.0,lol_stitch_0,stitch,-1
4.0,3.0,2402.0,lol_stitch_0,stitch,-1
3.0,4.0,2403.0,lol_stitch_0,stitch,-1
4.0,3.0,2404.0,lol_stitch_0,stitch,-1
3.0,4.0,2405.0,lol_stitch_0,stitch,-1
4.0,3.0,2406.0,lol_stitch_0,stitch,-1
3.0,4.0,2407.0,lol_stitch_0,stitch,-1
4.0,3.0,2408.0,lol_stitch_0,stitch,-1
2.0,4.0,2409.0,lol_stitch_0,stitch,-1
4.0,4.0,2410.0,lol_stitch_0,stitch,-1
3.0,3.0,2411.0,lol_stitch_0,stitch,-1
4.0,4.0,2412.0,lol_stitch_0,stitch,-1
3.0,4.0,2413.0,lol_stitch_0,stitch,-1
4.0,4.0,2414.0,lol_stitch_0,stitch,-1
3.0,3.0,2415.0,lol_stitch_0,stitch,-1
4.0,5.0,2416.0,lol_stitch_0,stitch,-1
4.0,4.0,2417.0,lol_stitch_0,stitch,-1
4.0,4.0,2418.0,lol_stitch_0,stitch,-1
3.0,4.0,2419.0,lol_stitch_0,stitch,-1
4.0,4.0,2420.0,lol_stitch_0,stitch,-1
3.0,5.0,2421.0,lol_stitch_0,stitch,-1
4.0,3.0,2422.0,lol_stitch_0,stitch,-1
3.0,5.0,2423.0,lol_stitch_0,stitch,-1
4.0,4.0,2424.0,lol_stitch_0,stitch,-1
3.0,4.0,2425.0,lol_stitch_0,stitch,-1
4.0,5.0,2426.0,lol_stitch_0,stitch,-1
3.0,4.0,2427.0,lol_stitch_0,stitch,-1
3.0,4.0,2428.0,lol_stitch_0,stitch,-1
3.0,4.0,2429.0,lol_stitch_0,stitch,-1
4.0,4.0,2430.0,lol_stitch_0,stitch,-1
3.0,5.0,2431.0,lol_stitch_0,stitch,-1
3.0,4.0,2432.0,lol_stitch_0,stitch,-1
3.0,4.0,2433.0,lol_stitch_0,stitch,-1
3.0,4.0,2434.0,lol_stitch_0,stitch,-1
3.0,4.0,2435.0,lol_stitch_0,stitch,-1
4.0,5.0,2436.0,lol_stitch_0,stitch,-1
3.0,4.0,2437.0,lol_stitch_0,stitch,-1
4.0,4.0,2438.0,lol_stitch_0,stitch,-1
3.0,5.0,2439.0,lol_stitch_0,stitch,-1
2.0,4.0,2440.0,lol_stitch_0,stitch,-1
4.0,4.0,2441.0,lol_stitch_0,stitch,-1
2.0,4.0,2442.0,lol_stitch_0,stitch,-1
3.0,4.0,2443.0,lol_stitch_0,stitch,-1
3.0,4.0,2444.0,lol_stitch_0,stitch,-1
2.0,3.0,2445.0,lol_stitch_0,stitch,-1
3.0,5.0,2446.0,lol_stitch_0,stitch,-1
2.0,3.0,2447.0,lol_stitch_0,stitch,-1
3.0,4.0,2448.0,lol_stitch_0,stitch,-1
